301074593	26.5587047	41.5054595	
301074594	26.5574081	41.5039505	
301074595	26.5569904	41.5026312	
306307443	26.5353508	41.5010610	
306307446	26.5357448	41.5083645	
306307662	26.4917433	41.5318765	
306307751	26.4775854	41.5361272	
306307773	26.4760517	41.5386882	
306307853	26.4754427	41.5427424	
306307854	26.4754427	41.5440272	
306307856	26.4740694	41.5446696	
306307857	26.4730394	41.5453120	
306307859	26.4728678	41.5465968	
306307860	26.4730394	41.5494231	
306307862	26.4730394	41.5510932	
306307863	26.4726961	41.5528917	
306307864	26.4720095	41.5552040	
306307865	26.4706362	41.5568739	
306307867	26.4696062	41.5581584	
306307870	26.4696062	41.5614981	
306307871	26.4690912	41.5620118	
306307873	26.4677179	41.5622687	
309122676	26.5913645	41.5675772	
314701570	26.4988155	41.4930296	
314701575	26.4975153	41.4948490	
314701784	26.5019770	41.4920176	
314701785	26.4994021	41.4920176	
314701786	26.4978571	41.4935606	
314701788	26.4985438	41.4954893	
314701789	26.4992304	41.4969036	
314701790	26.5004321	41.4990893	
314701792	26.5024920	41.4978036	
314701793	26.5050669	41.4963893	
314701794	26.5079907	41.4957462	
314701795	26.5078135	41.4930463	
314701797	26.5067835	41.4921462	
314701798	26.5057536	41.4912461	
314701988	26.4867603	41.5219535	
314702318	26.4834772	41.5342529	
314702319	26.4911264	41.5308473	
314702332	26.4922156	41.4965605	
314702619	26.4616366	41.5159296	
314702621	26.4621516	41.5345645	
314702625	26.4609499	41.5553779	
314702627	26.4604350	41.5571762	
314702629	26.4599200	41.5580754	
314702630	26.4579395	41.5580754	
345996094	26.4757998	41.5408255	
346007286	26.4781894	41.5037970	
346007581	26.5205590	41.5029073	
346021078	26.5234665	41.4925463	
346021089	26.5248337	41.5155200	
435577278	26.5361670	41.5098727	
435577280	26.5379360	41.5004866	
435577732	26.5228126	41.5109208	
435582445	26.5139739	41.4938008	
435582446	26.5167205	41.4943151	
435582447	26.5194671	41.4952151	
435582450	26.5218849	41.4949647	
435582454	26.5191238	41.4988152	
435582457	26.5192954	41.4977866	
435582458	26.5162055	41.4971438	
435582459	26.5146867	41.4987189	
435582464	26.5124290	41.4980438	
435582468	26.5107124	41.4971438	
435582469	26.5079343	41.4970317	
435583544	26.5301441	41.4803430	
435584999	26.4748351	41.5053719	
435585002	26.4625946	41.5134825	
435585004	26.4621322	41.5615265	
435585005	26.4636771	41.5611412	
435585007	26.4652221	41.5611412	
435585014	26.4669387	41.5613981	
435585017	26.4696062	41.5602421	
435585994	26.4811627	41.5005856	
435585998	26.4837615	41.5010008	
435586002	26.4859931	41.5002294	
435586005	26.4894264	41.4990723	
435586007	26.4922118	41.4989438	
435586012	26.4956054	41.4954709	
435586014	26.4966361	41.4968866	
435586017	26.4988851	41.4961923	
438502440	26.5854817	41.5505013	
438502582	26.5885714	41.5665662	
438502585	26.5866832	41.5656671	
438502588	26.5842799	41.5638690	
438502592	26.5832499	41.5618139	
438502595	26.5823916	41.5592450	
438502600	26.5825633	41.5559052	
438502602	26.5837649	41.5530791	
438502604	26.5863398	41.5493536	
438502608	26.5873698	41.5476835	
438502612	26.5878848	41.5458849	
438502617	26.5883998	41.5434438	
438502623	26.5880564	41.5403602	
438502629	26.5865115	41.5358630	
438502633	26.5854815	41.5322650	
438502637	26.5851382	41.5300805	
438502642	26.5856532	41.5260966	
438502650	26.5863398	41.5224981	
438502654	26.5873698	41.5183853	
438504580	26.5930346	41.5032169	
438504583	26.5935496	41.5011599	
438504585	26.5937213	41.4984600	
438504587	26.5935496	41.4960171	
438504589	26.5928630	41.4937027	
438504591	26.5911464	41.4897167	
438504599	26.5897731	41.4866305	
438504602	26.5894297	41.4847016	
438504604	26.5896014	41.4817438	
438504606	26.5901164	41.4790430	
438504608	26.5916613	41.4760850	
438504610	26.5940646	41.4731268	
438504613	26.6007594	41.4657950	
438504615	26.6023043	41.4637368	
438504618	26.6029910	41.4615499	
438504620	26.6036776	41.4592343	
438504621	26.6040210	41.4548602	
438504625	26.6049762	41.4301954	
438504627	26.6052074	41.4266336	
438504630	26.6062526	41.4239753	
438504632	26.6078506	41.4220829	
438504634	26.6097389	41.4199521	
438504636	26.6115632	41.4179733	
438504638	26.6140924	41.4162189	
438504641	26.6172811	41.4146741	
438504643	26.6194705	41.4123897	
438504645	26.6222171	41.4096861	
438504647	26.6239337	41.4073686	
438504648	26.6239551	41.4050511	
438504649	26.6244272	41.4025886	
438504650	26.6261653	41.4006732	
438504652	26.6272167	41.3978564	
438504654	26.6277102	41.3955064	
438504656	26.6273025	41.3940577	
438504658	26.6265086	41.3922869	
438504660	26.6255644	41.3914982	
438504662	26.6247490	41.3907094	
438504668	26.6239551	41.3890674	
438504670	26.6241053	41.3880532	
438504673	26.6241053	41.3866365	
438504675	26.6241053	41.3850909	
438509431	26.5923703	41.4925586	
463166353	26.5313081	41.5007515	unknown
632979634	26.5332044	41.4708333	
632979637	26.5304849	41.4718142	
632979640	26.5274656	41.4738075	
632979644	26.5229419	41.4753762	
632979651	26.5205109	41.4757665	
632979654	26.5184421	41.4757665	
632979659	26.5162371	41.4758936	
632979661	26.5139696	41.4766217	
632979666	26.5159110	41.4803889	
632979670	26.5180846	41.4795466	
632979672	26.5252876	41.4767974	
632979674	26.5266051	41.4775315	
632979677	26.5279739	41.4793260	
632979680	26.5301431	41.4802306	
632979685	26.5311875	41.4797820	
632979691	26.5327713	41.4793865	
632979694	26.5344823	41.4795147	
632979697	26.5356662	41.4791370	
632979701	26.5360379	41.4774194	
632979705	26.5352683	41.4753557	
632979708	26.5367476	41.4738159	
632979717	26.5377164	41.4724692	
632979721	26.5355779	41.4709102	
632979762	26.5289212	41.5164491	
632979765	26.5266751	41.5190096	
632979768	26.5258775	41.5227917	
632979775	26.5256409	41.5239133	
632979778	26.5241179	41.5302683	
632979780	26.5231329	41.5348768	
632979782	26.5209294	41.5354942	
632979784	26.5195601	41.5369037	
632979786	26.5177330	41.5372766	
632979788	26.5162474	41.5372766	
632979789	26.5150715	41.5366480	
632979791	26.5139713	41.5362362	
632979794	26.5120524	41.5370196	
632979796	26.5107471	41.5370196	
632979798	26.5095277	41.5364982	
632979801	26.5083538	41.5367492	
632979804	26.5073630	41.5358840	
632979807	26.5057681	41.5352207	
632979809	26.5029650	41.5352207	
632979811	26.5005217	41.5358739	
632979822	26.4991222	41.5366597	
632979826	26.4977427	41.5378213	
632979829	26.4967205	41.5385863	
632979832	26.4958787	41.5390905	
632979836	26.4948887	41.5394610	
632979840	26.4928668	41.5394610	
632979848	26.4913146	41.5393319	
632979850	26.4897525	41.5394618	
632979854	26.4875109	41.5397199	
632979856	26.4856029	41.5401094	
632979860	26.4838818	41.5407535	
632979863	26.4814757	41.5413967	
632979900	26.4907825	41.5297132	
632979902	26.4977401	41.5231604	
632979906	26.5062915	41.5152801	
632979908	26.5068242	41.5143493	
632979911	26.5067959	41.5111552	
632979914	26.5229554	41.5110262	
632979919	26.5232156	41.5128017	
632979922	26.5239192	41.5154361	
632979925	26.5247996	41.5156144	
632979944	26.5065599	41.5111392	
632979946	26.4956281	41.5112342	
632979950	26.4921935	41.5112603	
632979953	26.4816464	41.5113406	
632979958	26.4868828	41.5219195	
632979961	26.4906003	41.5294288	
632979964	26.4975373	41.5230370	
632979966	26.5060657	41.5151779	
632979969	26.5065630	41.5143091	
632980212	26.5536561	41.4528043	
632980217	26.5577859	41.4553705	
632980220	26.5624034	41.4560463	
632980224	26.5684501	41.4571744	
632980226	26.5725685	41.4582032	
632980228	26.5761943	41.4589463	
632980231	26.5791424	41.4589463	
632980234	26.5827651	41.4584292	
632980238	26.5863354	41.4576647	
632980243	26.5887120	41.4583007	
632980246	26.5925131	41.4586893	
632980251	26.5973337	41.4585602	
632980256	26.6036290	41.4581870	
632980261	26.6035478	41.4592207	
632980265	26.6028636	41.4615281	
632980267	26.6021814	41.4637009	
632980270	26.6010525	41.4652048	
632980275	26.6024914	41.4654802	
632980278	26.6013637	41.4691015	
632980284	26.5988457	41.4677175	
632980287	26.5939548	41.4730737	
632980289	26.5915438	41.4760414	
632980293	26.5899892	41.4790179	
632980298	26.5894711	41.4817347	
632980302	26.5893769	41.4833586	
632980307	26.5940093	41.4842775	
632980311	26.5967273	41.4856773	
632980313	26.5986000	41.4870802	
632980317	26.6004747	41.4889952	
632980330	26.6016709	41.4909151	
632980334	26.6026074	41.4924351	
632980337	26.6005591	41.4923171	
632980340	26.5985834	41.4931244	
632980343	26.5982181	41.4944921	
632980347	26.5992704	41.4958058	
632980350	26.6002960	41.4974701	
632980354	26.6009741	41.4987398	
632980356	26.6011443	41.5002695	
632980359	26.6013159	41.5014262	
632980362	26.6014851	41.5030728	
632980365	26.5992737	41.5071495	
632980369	26.5977406	41.5084251	
632980372	26.5960141	41.5101058	
632980374	26.5942873	41.5125626	
632980377	26.5932514	41.5148896	
632980379	26.5925613	41.5174735	
632980381	26.5923884	41.5201908	
632980385	26.5920478	41.5212990	
632980388	26.5914011	41.5231271	
632980391	26.5909548	41.5245591	
632980395	26.5904630	41.5264410	
632980398	26.5903890	41.5281223	
632980401	26.5903290	41.5295567	
632980402	26.5903290	41.5316263	
632980403	26.5905018	41.5333075	
632980405	26.5908461	41.5344670	
632980407	26.5913590	41.5371550	
632980410	26.5913590	41.5389512	
632980412	26.5915312	41.5403695	
632980415	26.5916864	41.5415306	
632980416	26.5906760	41.5414226	
632980427	26.5879050	41.5401782	
632980433	26.5882864	41.5436028	
632980435	26.5899786	41.5428992	
632980439	26.5912968	41.5428992	
632980442	26.5928036	41.5432751	
632980445	26.5944693	41.5441478	
632980450	26.5947027	41.5448493	
632980455	26.5942665	41.5470217	
632980458	26.5935732	41.5492529	
632980462	26.5927968	41.5497858	
632980468	26.5911408	41.5497698	
632980473	26.5883746	41.5498992	
632980477	26.5863194	41.5504118	
632980480	26.5854834	41.5504035	
632980484	26.5844720	41.5504439	
632980487	26.5770573	41.5507153	
632980490	26.5753535	41.5508470	
632980495	26.5731048	41.5509971	
632980498	26.5638039	41.5511288	
632980501	26.5596057	41.5511802	
632980503	26.5529893	41.5513544	
632980505	26.5530979	41.5388255	
632980507	26.5494535	41.5356818	
632980513	26.5482688	41.5361745	
632980516	26.5463199	41.5366057	
632980519	26.5447448	41.5366057	
632980522	26.5433313	41.5375314	
632980526	26.5418000	41.5386777	
632980528	26.5399530	41.5393061	
632980530	26.5382780	41.5394315	
632980533	26.5361100	41.5390876	
632980548	26.5333996	41.5385312	
632980550	26.5422827	41.5166620	
632980552	26.5431215	41.5155483	
632980556	26.5444775	41.5140252	
632980560	26.5465433	41.5129990	
632980565	26.5514085	41.5101886	
632980568	26.5525662	41.5095198	
632980571	26.5544845	41.5078222	
632980574	26.5553516	41.5048350	
632980576	26.5556975	41.5014667	
632980580	26.5544836	41.4986092	
632980583	26.5504750	41.4934631	
632980586	26.5476846	41.4899813	
632980589	26.5471023	41.4892237	
632980592	26.5461576	41.4870219	
632980595	26.5442957	41.4868601	
632980599	26.5406795	41.4864732	
632980601	26.5377416	41.4866027	
632980605	26.5347767	41.4869522	
632980608	26.5352674	41.4822025	
632980612	26.5359126	41.4792216	
632980615	26.5362971	41.4774452	
632980618	26.5364887	41.4760574	
632980620	26.5368096	41.4737329	
632980621	26.5373718	41.4729897	
632980622	26.5397100	41.4698979	
632980624	26.5409698	41.4686636	
632980626	26.5419127	41.4677396	
632980628	26.5435245	41.4673082	
632980630	26.5443254	41.4670816	
632980632	26.5457229	41.4659122	
632980634	26.5467657	41.4633076	
632980641	26.5476207	41.4602319	
632980644	26.5498414	41.4574155	
632980647	26.5515566	41.4552302	
632986711	26.5346591	41.4871715	
632986720	26.5377700	41.4867975	
632986722	26.5406685	41.4866698	
632986725	26.5442621	41.4870543	
632986727	26.5459604	41.4872018	
632986729	26.5468621	41.4893033	
632986732	26.5474582	41.4900789	
632986734	26.5501312	41.4935564	
632986737	26.5542438	41.4986903	
632986739	26.5554331	41.5014897	
632986740	26.5550924	41.5048066	
632986742	26.5542430	41.5077330	
632986744	26.5523846	41.5093776	
632986746	26.5512489	41.5100336	
632986748	26.5463911	41.5128398	
632986751	26.5442893	41.5138840	
632986754	26.5428987	41.5154459	
632986757	26.5420411	41.5165846	
632986760	26.5331459	41.5384833	
632986763	26.5320076	41.5382887	
632986765	26.5314429	41.5374688	
632986768	26.5305728	41.5365570	
632986771	26.5288486	41.5352664	
632986773	26.5272927	41.5341017	
632986776	26.5249446	41.5330201	
632986779	26.5234659	41.5345566	
632986782	26.5243755	41.5303011	
632986784	26.5262580	41.5224822	
632986787	26.5353132	41.5224340	
632986790	26.5354917	41.5189586	
632986801	26.5354917	41.5158973	
632986804	26.5364469	41.5146259	
632986807	26.5370491	41.5138242	
632986810	26.5361793	41.5120005	
632986814	26.5362975	41.5098768	
632986817	26.5363495	41.5089425	
632986822	26.5372052	41.5058664	
632986824	26.5380666	41.5031569	
632986825	26.5380666	41.5004811	
632986828	26.5373716	41.4958853	
632986830	26.5349865	41.4948644	
632986833	26.5353188	41.4928731	
632986836	26.5358438	41.4902519	
632986841	26.5337795	41.4888006	
632986844	26.5311950	41.4886540	
632986847	26.5315341	41.4881825	
1109709281	26.1587947	41.4880619	
1306293472	26.5490680	41.4578445	
1306293473	26.5592971	41.4344964	
1306293476	26.5498485	41.4570968	
1306293477	26.5597071	41.4376182	
1306293478	26.5589095	41.4426687	
1306293479	26.5591171	41.4418605	
1306293482	26.5541132	41.4349186	
1306293486	26.5473175	41.4579223	
1306293487	26.5556828	41.4486843	
1306293488	26.5456884	41.4560716	
1306293491	26.5562128	41.4478061	
1306293493	26.5507148	41.4561781	
1306293494	26.5454227	41.4558415	
1306293496	26.5472092	41.4590607	
1306293497	26.5471460	41.4599684	
1306293499	26.5516429	41.4396822	
1306293500	26.5466995	41.4574426	
1306293501	26.5584666	41.4439403	
1306293505	26.5443392	41.4462971	
1306293508	26.5484725	41.4425796	
1306293510	26.5455219	41.4559678	
1306293511	26.5523898	41.4538340	
1306293513	26.5441005	41.4465263	
1306293518	26.5492799	41.4576475	
1306293520	26.5527586	41.4532957	
1306293521	26.5488373	41.4580797	
1306293522	26.5496232	41.4573199	
1306293527	26.5593888	41.4403724	
1306293530	26.5434738	41.4472301	
1306293534	26.5558646	41.4309592	
1306293535	26.5425180	41.4496808	
1306293536	26.5426575	41.4516067	
1306293544	26.5551085	41.4496632	
1306293545	26.5468454	41.4608319	
1306293546	26.5478317	41.4584816	
1306293547	26.5472012	41.4596269	
1306293548	26.5469826	41.4573067	
1306293549	26.5425008	41.4507565	
1306293551	26.5506505	41.4406534	
1306293552	26.5482874	41.4587089	
1306293556	26.5469397	41.4579040	
1306293557	26.5573693	41.4459178	
1306293560	26.5474897	41.4585028	
1306293562	26.5424939	41.4499341	
1306293563	26.5468433	41.4571429	
1306293565	26.5592536	41.4412583	
1306293566	26.5561693	41.4301631	
1306293570	26.5548032	41.4502721	
1306293571	26.5493389	41.4418236	
1306293573	26.5471212	41.4575132	
1306293575	26.5518384	41.4546030	
1306293580	26.5518253	41.4394670	
1306293581	26.5472155	41.4576796	
1306293582	26.5464852	41.4568201	
1306293584	26.5483829	41.4586006	
1306293585	26.5525510	41.4536065	
1306293586	26.5425019	41.4507764	
1306293589	26.5462653	41.4566454	
1306293592	26.5513532	41.4399999	
1306293593	26.5515417	41.4550283	
1306293594	26.5533651	41.4525020	
1306293595	26.5427183	41.4486826	
1306293596	26.5425797	41.4493028	
1306293597	26.5549983	41.4329901	
1306293598	26.5597199	41.4379665	
1306293599	26.5481131	41.4589481	
1306293602	26.5564019	41.4293745	
1306293603	26.5425582	41.4511765	
1306293610	26.5455462	41.4451994	
1306293613	26.5476223	41.4433416	
1306293614	26.5434434	41.4533195	
1306293618	26.5593344	41.4347114	
1306293622	26.5430035	41.4525576	
1306293623	26.5461739	41.4567550	
1306293624	26.5523939	41.4386587	
1306293625	26.5532147	41.4369435	
1306293626	26.5463494	41.4586819	
1306293629	26.5510903	41.4402673	
1306293636	26.5512550	41.4554585	
1306293637	26.5552317	41.4324673	
1306293638	26.5538316	41.4355440	
1306293639	26.5541447	41.4513267	
1306293641	26.5445350	41.4547609	
1306293645	26.5543701	41.4509464	
1306293647	26.5448032	41.4458609	
1306293648	26.5593131	41.4408372	
1306293650	26.5499906	41.4412284	
1306293651	26.5502347	41.4566967	
1306293652	26.5525414	41.4383873	
1306293653	26.5549635	41.4330686	
1306293654	26.5471944	41.4587935	
1306293655	26.5563633	41.4295247	
1306293657	26.5459083	41.4564233	
1306293661	26.5471058	41.4583855	
1306293662	26.5470428	41.4581613	
1306293663	26.5536036	41.4360668	
1306293666	26.5591865	41.4415725	
1306293674	26.5505056	41.4564213	
1306293676	26.5519567	41.4393062	
1306293683	26.5545155	41.4340539	
1306293685	26.5562540	41.4298737	
1306293687	26.5436732	41.4469790	
1306293689	26.5438484	41.4539025	
1306293690	26.5594786	41.4396933	
1306293691	26.5588062	41.4429945	
1306293693	26.5446289	41.4548574	
1306293694	26.5582413	41.4444518	
1306293695	26.5597118	41.4383463	
1306293699	26.5471702	41.4586741	
1306293700	26.5474279	41.4582989	
1306293701	26.5468148	41.4576527	
1306293704	26.5466876	41.4569929	
1306293705	26.5430544	41.4526682	
1306293708	26.5464018	41.4570244	
1306293712	26.5431048	41.4477899	
1306293713	26.5438294	41.4468091	
1306293719	26.5439503	41.4466646	
1306293720	26.5424858	41.4504809	
1306293721	26.5500684	41.4568776	
1306293722	26.5468283	41.4440554	
1306293725	26.5548347	41.4333461	
1306293728	26.5596012	41.4390250	
1306293729	26.5486281	41.4583129	
1306293730	26.5586490	41.4435005	
1306293732	26.5590393	41.4421759	
1306293733	26.5429123	41.4523184	
1306293734	26.5426221	41.4490227	
1306293735	26.5526970	41.4380816	
1306293736	26.5462490	41.4445862	
1306293737	26.5522196	41.4389362	
1306293739	26.5471299	41.4584718	
1306293740	26.5530940	41.4372110	
1306293743	26.5556669	41.4314131	
1306293744	26.5460076	41.4564098	
1306293745	26.5441327	41.4542844	
1306293747	26.5579296	41.4450250	
1306293748	26.5560279	41.4305628	
1306293749	26.5521608	41.4541509	
1306293751	26.5436204	41.4535909	
1306293759	26.5510233	41.4558082	
1306293760	26.5465386	41.4572034	
1306293761	26.5472709	41.4436613	
1306293763	26.5567674	41.4469062	
1306293764	26.5456991	41.4561621	
1306293765	26.5427594	41.4519223	
1306293767	26.5432342	41.4530039	
1306293769	26.5428576	41.4482922	
1306309337	26.5353351	41.5266199	
1306309359	26.5364911	41.4786384	
1306309361	26.5491001	41.4593099	
1306309366	26.5524073	41.4552876	
1306309379	26.5350507	41.5255135	
1306309384	26.5359600	41.5327321	
1306309385	26.5346699	41.5208948	
1306309399	26.5589036	41.4444675	
1306309409	26.5595607	41.4363954	
1306309418	26.5424858	41.4712469	
1306309428	26.5350534	41.5166352	
1306309433	26.5358661	41.4887957	
1306309436	26.5539298	41.4528473	
1306309445	26.5599416	41.4419502	
1306309449	26.5348952	41.5245135	
1306309460	26.5536820	41.4532693	
1306309471	26.5358885	41.4866513	
1306309479	26.5373858	41.5033611	
1306309495	26.5444492	41.4673077	
1306309501	26.5435694	41.4690643	
1306309507	26.5373775	41.5024540	
1306309508	26.5482231	41.4603572	
1306309511	26.5348871	41.5240817	
1306309521	26.5417536	41.4726316	
1306309526	26.5353351	41.5147152	
1306309528	26.5369873	41.4780094	
1306309533	26.5346243	41.5342640	
1306309541	26.5358098	41.5283910	
1306309545	26.5349193	41.5227584	
1306309550	26.5359359	41.4860088	
1306309552	26.5358868	41.4869187	
1306309555	26.5349113	41.5247424	
1306309564	26.5583618	41.4454869	
1306309568	26.5611755	41.4377881	
1306309572	26.5465145	41.4631632	
1306309576	26.5353565	41.5118873	
1306309594	26.5348335	41.5219792	
1306309596	26.5360324	41.4820585	
1306309604	26.5371430	41.5048215	
1306309606	26.5345089	41.5189588	
1306309615	26.5358795	41.4930671	
1306309620	26.5354745	41.5114314	
1306309626	26.5360458	41.4944574	
1306309645	26.5344902	41.5193404	
1306309648	26.5359332	41.4934810	
1306309655	26.5373600	41.5020089	
1306309661	26.5352653	41.5138416	
1306309674	26.5364436	41.5080779	
1306309677	26.5484886	41.4600356	
1306309680	26.5412949	41.4733310	
1306309684	26.5362470	41.4960686	
1306309689	26.5594454	41.4356891	
1306309691	26.5361290	41.4795406	
1306309692	26.5593631	41.4349677	
1306309709	26.5578844	41.4462690	
1306309719	26.5603413	41.4409771	
1306309721	26.5521015	41.4556735	
1306309723	26.5362443	41.5299953	
1306309724	26.5596990	41.4385492	
1306309741	26.5409275	41.4738073	
1306309751	26.5539966	41.4527533	
1306309753	26.5346243	41.5206016	
1306309765	26.5349247	41.5229311	
